Post Date,Description,Debit,Credit
3/31/2021,FRISKO FREEZE,10.76,0
3/31/2021,GRAYBEARDEDGREEN GRAYBEARDEDGR,29.8,0
3/31/2021,SAFEWAY,15.29,0
3/31/2021,MARATHON PETRO,18.29,0
3/31/2021,FAR EAST,16.97,0
3/31/2021,OLYMPIA GROCERY,43.23,0
3/31/2021,TACOMA LASER,150,0
3/31/2021,QpidNetwork,0.96,0
3/31/2021,QpidNetwork,96,0
3/31/2021,QpidNetwork,0.16,0
3/31/2021,QpidNetwork,15.99,0
3/31/2021,QpidNetwork,0.96,0
3/31/2021,QpidNetwork,96,0
3/31/2021,QpidNetwork,0.16,0
3/31/2021,QpidNetwork,15.99,0
3/31/2021,QpidNetwork,0.96,0
3/31/2021,QpidNetwork,96,0
3/31/2021,MCDONALDS,6.77,0
3/31/2021,Cash Withdrawal,160,0
3/30/2021,AMAZON,31.9,0
3/30/2021,AMAZON,38.05,0
3/30/2021,AMAZON,9.84,0
3/30/2021,FAR EAST,12.33,0
3/30/2021,QpidNetwork,0.16,0
3/30/2021,QpidNetwork,15.99,0
3/30/2021,QpidNetwork,0.16,0
3/30/2021,QpidNetwork,15.99,0
3/30/2021,QpidNetwork,0.96,0
3/30/2021,QpidNetwork,96,0
3/30/2021,QpidNetwork,0.96,0
3/30/2021,QpidNetwork,96,0
3/30/2021,MCDONALDS,3.05,0
3/29/2021,Check,200,0
3/29/2021,Check,24.14,0
3/29/2021,wwwzooskcom,64.75,0
3/29/2021,wwwzooskcom,2.15,0
3/29/2021,wwwzooskcom,1.06,0
3/29/2021,THE PATHFINDER,65.93,0
3/29/2021,STARBUCKS STORE,10.17,0
3/29/2021,SQ BOTTOM,45,0
3/29/2021,SAFEWAY,6.49,0
3/29/2021,COMCAST CABLE,88.27,0
3/29/2021,QpidNetwork,0.16,0
3/29/2021,QpidNetwork,15.99,0
3/29/2021,QpidNetwork,0.96,0
3/29/2021,QpidNetwork,96,0
3/29/2021,QpidNetwork,0.16,0
3/29/2021,QpidNetwork,15.99,0
3/29/2021,QpidNetwork,0.16,0
3/29/2021,QpidNetwork,15.99,0
3/29/2021,QpidNetwork,0.96,0
3/29/2021,QpidNetwork,96,0
3/29/2021,COSTCO WHSE,170.47,0
3/29/2021,FRED M,26.9,0
3/29/2021,FREDMEYER,179.41,0
3/29/2021,SHELL OIL,16.62,0
3/29/2021,PHO TAI,14.56,0
3/29/2021,THE PATHFINDER,212.29,0
3/29/2021,EXXONMOBIL,6.98,0
3/29/2021,QpidNetwork,0.96,0
3/29/2021,QpidNetwork,96,0
3/29/2021,QpidNetwork,0.16,0
3/29/2021,QpidNetwork,15.99,0
3/29/2021,QpidNetwork,0.16,0
3/29/2021,QpidNetwork,15.99,0
3/29/2021,QpidNetwork,0.96,0
3/29/2021,QpidNetwork,96,0
3/29/2021,SHARIS OF,21.72,0
3/29/2021,FIRST MEDIA,49,0
3/29/2021,Check Deposit,,145.59
3/29/2021,WFCS CREDIT,,3000
3/27/2021,RALPH'S THRIFTWA,36.87,0
3/27/2021,RALPH'S THRIFTWA,54.42,0
3/27/2021,TST MECONI,14.3,0
3/27/2021,SQ BOTTOM,40,0
3/27/2021,FAR EAST,16.97,0
3/27/2021,QpidNetwork,0.96,0
3/27/2021,QpidNetwork,96,0
3/27/2021,QpidNetwork,0.96,0
3/27/2021,QpidNetwork,96,0
3/27/2021,QpidNetwork,0.96,0
3/27/2021,QpidNetwork,96,0
3/27/2021,QpidNetwork,0.16,0
3/27/2021,QpidNetwork,15.99,0
3/27/2021,QpidNetwork,0.16,0
3/27/2021,QpidNetwork,15.99,0
3/27/2021,QpidNetwork,0.16,0
3/27/2021,QpidNetwork,15.99,0
3/27/2021,QpidNetwork,0.16,0
3/27/2021,QpidNetwork,15.99,0
3/26/2021,COAST NATL,280.88,0
3/26/2021,BAYVIEW THRIFTWA,7.84,0
3/26/2021,STORMANS INC,6.27,0
3/26/2021,BULBHEDHEMPVANA,113.83,0
3/26/2021,HLUHulu,6.56,0
3/26/2021,REI,17.46,0
3/26/2021,TACO BELL,9.57,0
3/26/2021,FAR EAST,12.33,0
3/26/2021,MCDONALDS,3.26,0
3/26/2021,MCDONALDS,6.88,0
3/26/2021,BP PLC,,99.51
3/25/2021,STORMANS INC,7.54,0
3/25/2021,KP,15,0
3/25/2021,QpidNetwork,0.96,0
3/25/2021,QpidNetwork,96,0
3/25/2021,RITE AID,6.96,0
3/25/2021,AMAZON,16.4,0
3/25/2021,AMAZON,,24.06
3/25/2021,WASTATETREASURER PAYROLL,,2814.59
3/24/2021,SAFEWAY,4.49,0
3/24/2021,DP,12.02,0
3/24/2021,JACK IN,1.85,0
3/24/2021,CHIPOTLE,12.33,0
3/24/2021,MCDONALDS,1.09,0
3/23/2021,UNITED HOUSTON,35,0
3/23/2021,AMAZON,14.21,0
3/23/2021,QpidNetwork,0.16,0
3/23/2021,QpidNetwork,15.99,0
3/23/2021,QpidNetwork,0.96,0
3/23/2021,QpidNetwork,96,0
3/23/2021,TMOBILE,32.8,0
3/23/2021,ALBERTSONS,26.45,0
3/23/2021,SHELL OIL,18.13,0
3/23/2021,HAMPTON INN,144.45,0
3/23/2021,AMERICAS DOG,16.51,0
3/23/2021,FSPPARK N,67.75,0
3/23/2021,MCDONALDS,1.09,0
3/23/2021,FAR EAST,18.34,0
3/22/2021,BULBHEDHEMPVANA,1,0
3/22/2021,AMAZON,19.96,0
3/22/2021,EXXONMOBIL,5.37,0
3/22/2021,BUDGET RENT,23.88,0
3/22/2021,SPEEDWAY,19.85,0
3/22/2021,MCDONALDS,10.87,0
3/22/2021,GRAND BUFFET,16,0
3/22/2021,WalMart Super,18.98,0
3/22/2021,MARRIOTT COLUMBU,117.5,0
3/22/2021,Cash Withdrawal,400,0
3/20/2021,TACO BELL,11.14,0
3/20/2021,EXXONMOBIL,4.97,0
3/20/2021,EXXONMOBIL,2.13,0
3/20/2021,MCDONALDS,8.18,0
3/19/2021,BAYVIEW THRIFTWA,39,0
3/19/2021,Subway,9.41,0
3/19/2021,UNITED HOUSTON,35,0
3/19/2021,ROCKY MOUNTAIN,7.45,0
3/19/2021,PUGET SOUND,148.37,0
3/19/2021,HUDSONNEWS DENVER,9.06,0
3/19/2021,BUDGETCOM PREPA,144.88,0
3/19/2021,TH MIDWEST,5.67,0
3/19/2021,MCDONALDS,9.06,0
3/18/2021,Check,65.84,0
3/18/2021,Check,337,0
3/18/2021,CANTINA GRILL,17.12,0
3/18/2021,WOLF GANG,17.74,0
3/18/2021,QpidNetwork,0.96,0
3/18/2021,QpidNetwork,96,0
3/18/2021,AMAZON,21.87,0
3/18/2021,REI,34.2,0
3/18/2021,BAYVIEW THRIFTWA,16.75,0
3/18/2021,OLYMPIA GROCERY,36.07,0
3/17/2021,BAYVIEW THRIFTWA,35.76,0
3/17/2021,STORMANS INC,9.09,0
3/17/2021,QpidNetwork,0.16,0
3/17/2021,QpidNetwork,15.99,0
3/17/2021,QpidNetwork,0.16,0
3/17/2021,QpidNetwork,15.99,0
3/17/2021,QpidNetwork,0.16,0
3/17/2021,QpidNetwork,15.99,0
3/17/2021,QpidNetwork,0.96,0
3/17/2021,QpidNetwork,96,0
3/17/2021,QpidNetwork,0.96,0
3/17/2021,QpidNetwork,96,0
3/17/2021,SEATTLE BOXING,77.07,0
3/17/2021,BAYVIEW THRIFTWA,9.09,0
3/17/2021,MCDONALDS,1.09,0
3/17/2021,WFCS CREDIT,,2500
3/16/2021,Check,158.37,0
3/16/2021,SouthSoundYMCA PURCHASE,72.9,0
3/16/2021,Subway,9.54,0
3/16/2021,QpidNetwork,0.96,0
3/16/2021,QpidNetwork,96,0
3/16/2021,QpidNetwork,0.96,0
3/16/2021,QpidNetwork,96,0
3/16/2021,AMAZON,28.43,0
3/15/2021,Check,322,0
3/15/2021,ROYAL STAR,20.13,0
3/15/2021,MCDONALDS,11.69,0
3/15/2021,QpidNetwork,0.96,0
3/15/2021,QpidNetwork,96,0
3/15/2021,QpidNetwork,0.16,0
3/15/2021,QpidNetwork,15.99,0
3/15/2021,QpidNetwork,0.96,0
3/15/2021,QpidNetwork,96,0
3/15/2021,SKAGIT MOTEL,70,0
3/15/2021,JACK IN,5.42,0
3/15/2021,HLUHulu,71.1,0
3/15/2021,BENTO TERIYAKI,12.55,0
3/15/2021,TOP PHO,30.18,0
3/15/2021,DOLLAR TREE,2.09,0
3/13/2021,ALBERTSONS,29.15,0
3/13/2021,AMAZON,19.68,0
3/13/2021,SHELL OIL,22.03,0
3/13/2021,SHELL OIL,3.13,0
3/13/2021,UNITED,25,0
3/13/2021,UNITED,509.39,0
3/13/2021,KRISPY KREME,4.5,0
3/13/2021,AESTHETIC PLASTI,500,0
3/13/2021,SEATTLE BOXING,44.04,0
3/12/2021,SPRINT ACHBILLPAY,318.83,0
3/12/2021,QpidNetwork,0.16,0
3/12/2021,QpidNetwork,15.99,0
3/12/2021,QpidNetwork,0.96,0
3/12/2021,QpidNetwork,96,0
3/12/2021,QpidNetwork,0.96,0
3/12/2021,QpidNetwork,96,0
3/12/2021,ALBERTSONS,9.23,0
3/12/2021,COSTCO WHSE,63.14,0
3/12/2021,MCDONALDS,5.89,0
3/11/2021,AMAZON,26.25,0
3/11/2021,THE PATHFINDER,450,0
3/11/2021,THE LEMONGRASS,26.27,0
3/11/2021,TST MECONI,7.29,0
3/11/2021,SHELL OIL,15,0
3/11/2021,SHELL OIL,1.74,0
3/11/2021,DP,10.85,0
3/11/2021,BAYVIEW THRIFTWA,10.28,0
3/11/2021,OLYMPIA GROCERY,84.42,0
3/11/2021,MCDONALDS,1.09,0
3/10/2021,Check,100,0
3/10/2021,Check,250,0
3/10/2021,FREDMEYER,172.21,0
3/10/2021,MCDONALDS,1.41,0
3/10/2021,MCDONALDS,1.09,0
3/10/2021,PANERA BREAD,12.37,0
3/10/2021,AMAZON,36.08,0
3/10/2021,AMAZON,16.36,0
3/10/2021,PICMONKEY LLC,72,0
3/10/2021,QpidNetwork,0.96,0
3/10/2021,QpidNetwork,96,0
3/10/2021,QpidNetwork,0.96,0
3/10/2021,QpidNetwork,96,0
3/10/2021,QpidNetwork,0.16,0
3/10/2021,QpidNetwork,15.99,0
3/10/2021,QpidNetwork,0.16,0
3/10/2021,QpidNetwork,15.99,0
3/10/2021,WASTATETREASURER PAYROLL,,2814.47
3/9/2021,FEDEX OFFIC,19.4,0
3/9/2021,ALBERTSONS,3.58,0
3/9/2021,SHELL OIL,15.08,0
3/9/2021,AMAZON,20.78,0
3/9/2021,AMAZON,16.4,0
3/9/2021,FAR EAST,12.33,0
3/9/2021,MCDONALDS,3.05,0
3/9/2021,QpidNetwork,0.96,0
3/9/2021,QpidNetwork,96,0
3/9/2021,QpidNetwork,0.96,0
3/9/2021,QpidNetwork,96,0
3/8/2021,ALBERTSONS,4.49,0
3/8/2021,MCDONALDS,6.33,0
3/8/2021,QpidNetwork,0.96,0
3/8/2021,QpidNetwork,96,0
3/8/2021,FIRST MEDIA,49,0
3/8/2021,DP,26.59,0
3/8/2021,SUPER SUPPLEMENT,35.59,0
3/8/2021,ALBERTSONS,11.47,0
3/8/2021,SAFEWAY,21.98,0
3/8/2021,QpidNetwork,0.96,0
3/8/2021,QpidNetwork,96,0
3/8/2021,MCDONALDS,1.09,0
3/8/2021,KP,15,0
3/8/2021,AMAZON,26.4,0
3/6/2021,AMAZON,15.31,0
3/6/2021,AMAZON,14.21,0
3/6/2021,GOOGLE Google,3.27,0
3/6/2021,ALBERTSONS,32.71,0
3/6/2021,SHELL OIL,12.71,0
3/6/2021,NETFLIX COM,19.68,0
3/6/2021,QpidNetwork,3.54,0
3/6/2021,QpidNetwork,354,0
3/5/2021,RALPH'S THRIFTWA,25.11,0
3/5/2021,ALBERTSONS,19.7,0
3/5/2021,BAYVIEW THRIFTWA,7.18,0
3/4/2021,Check,1595,0
3/4/2021,IHOP,14.79,0
3/4/2021,QpidNetwork,0.16,0
3/4/2021,QpidNetwork,15.99,0
3/4/2021,QpidNetwork,0.96,0
3/4/2021,QpidNetwork,96,0
3/4/2021,QpidNetwork,0.96,0
3/4/2021,QpidNetwork,96,0
3/4/2021,QpidNetwork,0.96,0
3/4/2021,QpidNetwork,96,0
3/4/2021,QpidNetwork,0.96,0
3/4/2021,QpidNetwork,96,0
3/3/2021,Check,500,0
3/3/2021,REI,43.71,0
3/3/2021,REI,52.17,0
3/3/2021,ELEVEN OLYMPIA,7.58,0
3/3/2021,BAYVIEW THRIFTWA,17.26,0
3/3/2021,BAYVIEW THRIFTWA,13.82,0
3/3/2021,CAB STORE,193,0
3/3/2021,FAR EAST,16.97,0
3/3/2021,MCDONALDS,6.99,0
3/3/2021,MCDONALDS,1.09,0
3/3/2021,WFCS CREDIT,,2000
3/2/2021,FRED M,31.71,0
3/2/2021,FREDMEYER,110.58,0
3/2/2021,WALGREENS STORE,22.73,0
3/2/2021,ALBERTSONS,12.99,0
3/2/2021,SQ WAGNER'S,5.28,0
3/2/2021,FREDMEYER,34.52,0
3/2/2021,MCDONALDS,5.24,0
3/2/2021,PHO TAI,13.47,0
3/2/2021,PHO TAI,2.75,0
3/2/2021,QpidNetwork,0.96,0
3/2/2021,QpidNetwork,96,0
3/2/2021,QpidNetwork,0.96,0
3/2/2021,QpidNetwork,96,0
3/2/2021,QpidNetwork,0.16,0
3/2/2021,QpidNetwork,15.99,0
3/2/2021,QpidNetwork,0.96,0
3/2/2021,QpidNetwork,96,0
3/1/2021,Check,600,0
3/1/2021,REI,83.41,0
3/1/2021,SHELL OIL,17.09,0
3/1/2021,ALBERTSONS,24.96,0
3/1/2021,SAFEWAY,18.3,0
3/1/2021,SAFEWAY,3.26,0
3/1/2021,CKOPatreon Mem,3.5,0
3/1/2021,COMCAST CABLE,88.27,0
3/1/2021,MCDONALDS,3.49,0
3/1/2021,COSTCO WHSE,39.94,0
3/1/2021,BURGER KING,6.12,0
3/1/2021,QpidNetwork,0.16,0
3/1/2021,QpidNetwork,15.99,0
3/1/2021,QpidNetwork,0.96,0
3/1/2021,QpidNetwork,96,0
3/1/2021,QpidNetwork,0.16,0
3/1/2021,QpidNetwork,15.99,0
3/1/2021,QpidNetwork,0.16,0
3/1/2021,QpidNetwork,15.99,0
3/1/2021,QpidNetwork,0.96,0
3/1/2021,QpidNetwork,96,0
3/1/2021,RALPH'S THRIFTWA,24.04,0
3/1/2021,AMAZON,9.84,0
3/1/2021,SALAMONES PIZZA,10.7,0
3/1/2021,MCDONALDS,8.07,0
3/1/2021,STADIUM THRIFTWA,7.78,0
3/1/2021,QpidNetwork,0.96,0
3/1/2021,QpidNetwork,96,0
3/1/2021,QpidNetwork,0.96,0
3/1/2021,QpidNetwork,96,0
3/1/2021,QpidNetwork,0.96,0
3/1/2021,QpidNetwork,96,0
3/1/2021,QpidNetwork,0.16,0
3/1/2021,QpidNetwork,15.99,0
3/1/2021,GOOGLE YouTube,4.37,0
2/27/2021,SHELL OIL,8.35,0
2/27/2021,SEATTLE BOXING,44.04,0
2/27/2021,WHOLEFDS INT,10.72,0
2/27/2021,BAYVIEW THRIFTWA,8.59,0
2/27/2021,MCDONALDS,6.72,0
2/26/2021,INTEREST PAID,,0.3
2/26/2021,COAST NATL,282.74,0
2/26/2021,DP,21.75,0
2/26/2021,ALBERTSONS,19.96,0
2/26/2021,DOLLARTREE FIFE,2.1,0
2/26/2021,QpidNetwork,0.96,0
2/26/2021,QpidNetwork,96,0
2/26/2021,QpidNetwork,0.96,0
2/26/2021,QpidNetwork,96,0
2/26/2021,QpidNetwork,0.16,0
2/26/2021,QpidNetwork,15.99,0
2/26/2021,QpidNetwork,0.96,0
2/26/2021,QpidNetwork,96,0
2/26/2021,MCDONALDS,4.04,0
2/26/2021,MCDONALDS,6.54,0
2/25/2021,ALBERTSONS,55.47,0
2/25/2021,REI,40.71,0
2/25/2021,USPS PO,7.95,0
2/25/2021,MCDONALDS,1.09,0
2/25/2021,MCDONALDS,1.09,0
2/25/2021,QpidNetwork,0.96,0
2/25/2021,QpidNetwork,96,0
2/25/2021,QpidNetwork,0.96,0
2/25/2021,QpidNetwork,96,0
2/25/2021,QpidNetwork,0.96,0
2/25/2021,QpidNetwork,96,0
2/25/2021,QpidNetwork,0.96,0
2/25/2021,QpidNetwork,96,0
2/25/2021,QpidNetwork,0.96,0
2/25/2021,QpidNetwork,96,0
2/25/2021,QpidNetwork,0.96,0
2/25/2021,QpidNetwork,96,0
2/25/2021,WASTATETREASURER PAYROLL,,2814.57
2/24/2021,DP,15.07,0
2/24/2021,SQ WAGNER'S,7.18,0
2/24/2021,RALPH'S THRIFTWA,5.41,0
2/24/2021,FAR EAST,12.33,0
2/24/2021,MCDONALDS,3.05,0
2/23/2021,DELTA AIR,451,0
2/23/2021,QpidNetwork,0.16,0
2/23/2021,QpidNetwork,15.99,0
2/23/2021,QpidNetwork,0.16,0
2/23/2021,QpidNetwork,15.99,0
2/23/2021,QpidNetwork,0.96,0
2/23/2021,QpidNetwork,96,0
2/23/2021,QpidNetwork,0.96,0
2/23/2021,QpidNetwork,96,0
2/23/2021,MCDONALDS,6.32,0
2/23/2021,AMAZON,14.21,0
2/23/2021,COSTCO WHSE,47.56,0
2/23/2021,COSTCO WHSE,1.64,0
2/23/2021,FLIGHTHUB,10,0
2/22/2021,WalMart Super,69.58,0
2/22/2021,FRED M,35.09,0
2/22/2021,FREDMEYER,176.47,0
2/22/2021,ALBERTSONS,12.7,0
2/22/2021,ALBERTSONS,36.53,0
2/22/2021,MCDONALDS,1.09,0
2/22/2021,QpidNetwork,0.96,0
2/22/2021,QpidNetwork,96,0
2/22/2021,QpidNetwork,0.16,0
2/22/2021,QpidNetwork,15.99,0
2/22/2021,QpidNetwork,0.96,0
2/22/2021,QpidNetwork,96,0
2/22/2021,QpidNetwork,0.96,0
2/22/2021,QpidNetwork,96,0
2/22/2021,EMPERORS PALACE,22.42,0
2/22/2021,MCDONALDS,1.09,0
2/22/2021,SAFEWAY FUEL,20.04,0
2/22/2021,SAFEWAY,3.47,0
2/22/2021,COSTCO WHSE,103.85,0
2/22/2021,MCDONALDS,3.93,0
2/22/2021,QpidNetwork,0.16,0
2/22/2021,QpidNetwork,15.99,0
2/22/2021,QpidNetwork,0.96,0
2/22/2021,QpidNetwork,96,0
2/22/2021,QpidNetwork,0.96,0
2/22/2021,QpidNetwork,96,0
2/22/2021,QpidNetwork,0.96,0
2/22/2021,QpidNetwork,96,0
2/20/2021,RALPH'S THRIFTWA,5.99,0
2/20/2021,DAIRY QUEEN,4.04,0
2/20/2021,JACK IN,8.18,0
2/20/2021,SEATTLE BOXING,44.04,0
2/19/2021,DP,25.9,0
2/19/2021,ALBERTSONS,23.07,0
2/19/2021,ALBERTSONS,3.15,0
2/19/2021,BAYVIEW THRIFTWA,6.55,0
2/19/2021,FAR EAST,12.33,0
2/19/2021,QpidNetwork,4.33,0
2/19/2021,QpidNetwork,433,0
2/19/2021,QpidNetwork,0.96,0
2/19/2021,QpidNetwork,96,0
2/19/2021,QpidNetwork,0.96,0
2/19/2021,QpidNetwork,96,0
2/19/2021,QpidNetwork,0.96,0
2/19/2021,QpidNetwork,96,0
2/19/2021,QpidNetwork,0.96,0
2/19/2021,QpidNetwork,96,0
2/19/2021,MCDONALDS,8.18,0
2/18/2021,DP,13.01,0
2/18/2021,SQ TACOMA,150,0
2/18/2021,ALBERTSONS,44.39,0
2/18/2021,FAR EAST,16.97,0
2/18/2021,QpidNetwork,0.96,0
2/18/2021,QpidNetwork,96,0
2/18/2021,QpidNetwork,0.96,0
2/18/2021,QpidNetwork,96,0
2/18/2021,MCDONALDS,3.05,0
2/18/2021,Cash Withdrawal,200,0
2/17/2021,SouthSoundYMCA PURCHASE,72.9,0
2/17/2021,SQ WAGNER'S,3.78,0
2/17/2021,JACK IN,5.49,0
2/17/2021,SHELL OIL,4.93,0
2/17/2021,AMAZON,28.99,0
2/17/2021,MCDONALDS,3.49,0
2/17/2021,QpidNetwork,0.16,0
2/17/2021,QpidNetwork,15.99,0
2/17/2021,QpidNetwork,0.96,0
2/17/2021,QpidNetwork,96,0
2/17/2021,QpidNetwork,0.16,0
2/17/2021,QpidNetwork,15.99,0
2/17/2021,QpidNetwork,0.96,0
2/17/2021,QpidNetwork,96,0
2/17/2021,QpidNetwork,0.96,0
2/17/2021,QpidNetwork,96,0
2/16/2021,FREDMEYER,174.9,0
2/16/2021,DP,41.7,0
2/16/2021,ALBERTSONS,67.6,0
2/16/2021,ALBERTSONS,18.49,0
2/15/2021,QpidNetwork,0.96,0
2/15/2021,QpidNetwork,96,0
2/15/2021,QpidNetwork,0.16,0
2/15/2021,QpidNetwork,15.99,0
2/15/2021,QpidNetwork,0.16,0
2/15/2021,QpidNetwork,15.99,0
2/15/2021,QpidNetwork,0.96,0
2/15/2021,QpidNetwork,96,0
2/15/2021,QpidNetwork,0.96,0
2/15/2021,QpidNetwork,96,0
2/15/2021,QpidNetwork,0.96,0
2/15/2021,QpidNetwork,96,0
2/15/2021,PHO TAI,13.47,0
2/15/2021,MCDONALDS,5.13,0
2/15/2021,DP,18.07,0
2/15/2021,GOLD BAR,14.63,0
2/15/2021,QpidNetwork,0.96,0
2/15/2021,QpidNetwork,96,0
2/15/2021,TH,200,0
2/13/2021,STARBUCKS STORE,3.22,0
2/13/2021,BIG,62.04,0
2/13/2021,MCDONALDS,10.37,0
2/13/2021,MCDONALDS,3.82,0
2/13/2021,QpidNetwork,2.9,0
2/13/2021,QpidNetwork,290,0
2/12/2021,JUST PLAIN,11.46,0
2/12/2021,SPAR CAFE,29.05,0
2/12/2021,TACO BELL,6.96,0
2/12/2021,QpidNetwork,3.99,0
2/12/2021,QpidNetwork,399,0
2/12/2021,QpidNetwork,0.96,0
2/12/2021,QpidNetwork,96,0
2/11/2021,DAIRY QUEEN,3.05,0
2/11/2021,PAYPAL INNERFIR,6,0
2/11/2021,PAYPAL INNERFIR,600,0
2/11/2021,KAMAKURA JAPANES,30.12,0
2/11/2021,MCDONALDS,4.37,0
2/11/2021,QpidNetwork,0.96,0
2/11/2021,QpidNetwork,96,0
2/11/2021,QpidNetwork,0.96,0
2/11/2021,QpidNetwork,96,0
2/11/2021,QpidNetwork,0.96,0
2/11/2021,QpidNetwork,96,0
2/10/2021,Check,1595,0
2/10/2021,SPRINT ACHBILLPAY,313.21,0
2/10/2021,THE PATHFINDER,46.83,0
2/10/2021,CKOPatreon Mem,2.5,0
2/10/2021,ALBERTSONS,40.02,0
2/10/2021,CHEVRON,32.3,0
2/10/2021,QpidNetwork,0.96,0
2/10/2021,QpidNetwork,96,0
2/10/2021,QpidNetwork,0.96,0
2/10/2021,QpidNetwork,96,0
2/10/2021,MCDONALDS,6.54,0
2/10/2021,WASTATETREASURER PAYROLL,,3190.49
2/9/2021,Check,322,0
2/9/2021,FRED M,20.85,0
2/9/2021,FREDMEYER,64.06,0
2/9/2021,ALBERTSONS,26.05,0
2/9/2021,FEDEX,38.83,0
2/9/2021,FAR EAST,12.33,0
2/9/2021,QpidNetwork,3.99,0
2/9/2021,QpidNetwork,399,0
2/9/2021,MCDONALDS,3.27,0
2/9/2021,Check Deposit,,9000
2/9/2021,WIRE TRANSFER,30,0
2/9/2021,WIRE TO,5543.01,0
2/9/2021,FLIGHTHUB BELLEVUE,,10.49
2/8/2021,Check,250,0
2/8/2021,Check,250,0
2/8/2021,MCDONALDS,8.95,0
2/8/2021,ALBERTSONS,14.21,0
2/8/2021,FIVE GUYS,20.97,0
2/8/2021,BIG,7.65,0
2/8/2021,BAYVIEW THRIFTWA,13.5,0
2/8/2021,QpidNetwork,0.96,0
2/8/2021,QpidNetwork,96,0
2/8/2021,QpidNetwork,0.96,0
2/8/2021,QpidNetwork,96,0
2/8/2021,QpidNetwork,0.96,0
2/8/2021,QpidNetwork,96,0
2/8/2021,QpidNetwork,0.96,0
2/8/2021,QpidNetwork,96,0
2/8/2021,QpidNetwork,0.96,0
2/8/2021,QpidNetwork,96,0
2/8/2021,FRED M,19.93,0
2/8/2021,FREDMEYER,96.87,0
2/8/2021,SPIRIT AIRL,50,0
2/8/2021,SHELL OIL,25.64,0
2/8/2021,ALBERTSONS,38.78,0
2/8/2021,EL SARAPE,14.58,0
2/8/2021,BAGEL MANIA,7.57,0
2/8/2021,BEST WESTERN,87.57,0
2/8/2021,HUDSON ST,3,0
2/8/2021,FSPPARK N,40.6,0
2/8/2021,DICKS SPORTING,14.27,0
2/6/2021,MCDONALDS,5.37,0
2/6/2021,TAXI SVC,19.25,0
2/6/2021,ARCO,1.99,0
2/6/2021,ARCO,1.69,0
2/6/2021,TST SLICE,10.27,0
2/6/2021,NETFLIXCOM NETFLIXCOM,19.68,0
2/6/2021,TERIYAKI MADNESS,22.8,0
2/6/2021,BUDGET CAR,146.86,0
2/5/2021,ARCO,0.35,0
2/5/2021,ARCO,16.59,0
2/5/2021,CHEVRON,26.93,0
2/5/2021,CHEVRON,3.53,0
2/5/2021,HASH HOUSE,27.53,0
2/5/2021,Ocean Buffet,17.15,0
2/5/2021,CASABLANCA RESOR,57.49,0
2/5/2021,DOLLARTREE WASHINGTON,3.17,0
2/5/2021,CHEVRON,2.05,0
2/5/2021,Refund Wire,,30
2/5/2021,Refund Wire,,5543.01
2/5/2021,WIRE TRANSFER,30,0
2/5/2021,WIRE TO,5543.01,0
2/5/2021,WFCS CREDIT,,5000
2/4/2021,TARGET ST,42.69,0
2/4/2021,CHIPS AND,44.13,0
2/4/2021,FH ON,842.7,0
2/4/2021,MAVERIK,6.17,0
2/4/2021,ALASKA AIR,30,0
2/4/2021,PALLINO PASTARIA,22.02,0
2/4/2021,CASABLANCA CAFE,14.91,0
2/4/2021,CHEVRON,1.94,0
2/4/2021,PILOT TUMWATER,3.6,0
2/4/2021,PANDA EXPRESS,10.4,0
2/4/2021,MCDONALDS,5.24,0
2/3/2021,ONTBattery Dadd,73.27,0
2/3/2021,DAIRY QUEEN,4.04,0
2/3/2021,SAFEWAY,14.23,0
2/3/2021,TST MECONI,9.95,0
2/3/2021,FREDMEYER,133.32,0
2/3/2021,FAR EAST,16.97,0
2/3/2021,MCDONALDS,6.88,0
2/3/2021,Check Deposit,,4.32
2/2/2021,TITLE Boxing,191.44,0
2/2/2021,CHEVRON,18.43,0
2/2/2021,AMAZON,9.85,0
2/2/2021,ALBERTSONS,15.32,0
2/2/2021,FRISKO FREEZE,7.05,0
2/2/2021,AMAZON,53.59,0
2/2/2021,AMAZON,27.37,0
2/2/2021,FAR EAST,12.33,0
2/2/2021,BAYVIEW THRIFTWA,7.65,0
2/2/2021,MCDONALDS,1.09,0
2/1/2021,FREDMEYER,7.07,0
2/1/2021,AMAZON,16.4,0
2/1/2021,CKOPatreon Mem,1,0
2/1/2021,EXXONMOBIL,6.98,0
2/1/2021,AMAZON,20.73,0
2/1/2021,COSTCO WHSE,60.55,0
2/1/2021,TARGET LACEY,9.67,0
2/1/2021,FLIGHTHUB,48.4,0
2/1/2021,FLIGHTHUB,30.09,0
2/1/2021,FLIGHTHUB,5,0
2/1/2021,FLIGHTHUB,12,0
2/1/2021,TARGET LACEY,10.94,0
2/1/2021,FRED M,28.09,0
2/1/2021,FREDMEYER,131.18,0
2/1/2021,MCDONALDS,11.9,0
2/1/2021,AMAZON,49.22,0
2/1/2021,AMAZON,75.79,0
2/1/2021,ALBERTSONS,4.5,0
2/1/2021,AMAZON,49.22,0
2/1/2021,FAR EAST,24.3,0
2/1/2021,JACK IN,2.72,0
2/1/2021,SAHOTA MART,3.28,0
2/1/2021,SAHOTA MART,20.19,0
2/1/2021,BAYVIEW THRIFTWA,24.79,0
1/30/2021,RALPH'S THRIFTWA,6.56,0
1/30/2021,ALBERTSONS,16.64,0
1/30/2021,AMAZON,9.84,0
